date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2018-04-17,15.53,15.84,15.84,15.04,14548.6,0.09,0.57,16.386,17.245,17.639,12046.56,9372.09,9500.05,1.15
2018-04-16,15.95,16.03,15.75,15.5,11562.2,-0.62,-3.79,16.786,17.502,17.742,10476.24,8801.98,8952.37,0.92
2018-04-13,16.68,16.84,16.37,16.1,11588.0,-0.33,-1.98,17.234,17.771,17.861,9184.4,8727.16,8546.1,0.92
2018-04-12,17.27,17.41,16.7,16.48,12732.0,-0.57,-3.3,17.584,17.949,17.957,8262.6,8311.06,8188.8,1.01
2018-04-11,17.84,18.07,17.27,17.27,9802.0,-0.57,-3.19,17.878,18.093,18.04,7224.41,7977.22,7733.5,0.78
2018-04-10,18.3,18.3,17.84,17.67,6697.02,-0.15,-0.83,18.104,18.146,18.097,6697.62,7609.22,7620.73,0.53
2018-04-09,17.95,18.23,17.99,17.8,5103.0,-0.13,-0.72,18.218,18.158,18.124,7127.72,8263.02,7575.77,0.41
2018-04-04,18.17,18.3,18.12,17.98,6978.99,-0.05,-0.28,18.308,18.143,18.133,8269.92,8638.12,7570.87,0.55
2018-04-03,18.18,18.42,18.17,17.91,7541.03,-0.23,-1.25,18.314,18.139,18.143,8359.52,10377.52,7612.62,0.6
2018-04-02,18.42,18.47,18.4,18.2,7168.04,-0.01,-0.05,18.308,18.082,18.148,8730.03,10018.62,7468.37,0.57
2018-03-30,18.55,18.66,18.41,18.35,8847.52,-0.03,-0.16,18.188,18.032,18.14,8520.82,9628.01,7375.57,0.7
2018-03-29,18.14,18.5,18.44,18.06,10814.0,0.29,1.6,18.098,17.982,18.146,9398.32,9102.76,7250.35,0.86
2018-03-28,18.0,18.25,18.15,17.7,7427.0,0.01,0.06,17.978,17.95,18.163,9006.32,8365.04,7179.55,0.59
2018-03-27,17.77,18.15,18.14,17.5,9393.6,0.34,1.91,17.964,17.965,18.177,12395.52,8066.54,7437.8,0.75
2018-03-26,17.8,17.88,17.8,17.3,6122.0,-0.16,-0.89,17.856,17.987,18.171,11307.2,7489.78,7462.67,0.49
2018-03-23,17.59,17.98,17.96,17.0,13235.02,0.12,0.67,17.876,18.047,18.163,10735.2,7632.24,7517.2,1.05
2018-03-22,17.97,18.05,17.84,17.62,8854.0,-0.24,-1.33,17.866,18.089,18.142,8807.2,6888.51,7054.05,0.7
